"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"PV",,19.5890410958904,18.6430577802763,44.7945205479452,43.2731640123676,67.1388101983003,73.8448657690695,45.8923512747875,53.8082443180692
"MK",," "," "," "," "," ",a," ",a
"RW","South",146.0,172.347605537539,308.0,380.382417182772,213.0,298.962037204257,149.0,215.512093148852
"PV",,22.3583460949464,20.8699447540438,47.166921898928,46.0613305723299,66.9811320754717,71.4712727983635,46.8553459119497,51.5213361028321
"MK",," "," "," "," "," "," "," "," "
"RW","West",111.0,122.416225033707,239.0,247.02797811743,178.0,204.917009976219,128.0,146.773199972685
"PV",,21.5953307392996,22.8981240605386,46.4980544747082,46.206924676851,71.4859437751004,77.4931334280259,51.4056224899598,55.5049830683239
"MK",," "," "," "," "," "," "," "," "
"RW","North",184.0,189.914918175504,383.0,409.33078225537,255.0,314.786733548083,193.0,233.430141723643
"PV",,22.3844282238443,21.088057628318,46.5936739659367,45.4518855505009,63.9097744360902,69.9090591275928,48.3709273182957,51.8410715597324
"MK",," "," "," "," "," ",a," "," "
"RW","Top4",79.0,67.2402530551869,148.0,148.120952798999,96.0,110.901235354989,74.0,91.9495567831926
"PV",,28.8321167883212,22.3722783100521,54.014598540146,49.2830265949404,71.6417910447761,73.7612405898849,55.2238805970149,61.1563375133606
"MK",,b," "," "," "," "," "," "," "
"RW","A city",143.0,141.412277795005,292.0,294.967412771405,208.0,241.192714952387,159.0,181.959502183721
"PV",,24.3197278911565,22.4957782281077,49.6598639455782,46.9232347126411,70.7482993197279,76.6126137747815,54.0816326530612,57.7977368271874
"MK",," "," "," "," "," "," "," "," "
"RW","B city",191.0,231.424784700228,464.0,513.169934496737,335.0,406.657476430811,238.0,289.244341315351
"PV",,18.5978578383642,20.2957580346471,45.1801363193768,45.0045695610891,67.6767676767677,71.3582049667348,48.0808080808081,50.7551396182451
"MK",," "," "," "," "," "," "," "," "
"RW","C city",171.0,182.349502272576,353.0,400.215555237766,244.0,331.06193317581,161.0,230.138061482504
"PV",,20.6024096385542,19.5979850010431,42.5301204819277,43.0131058817454,61.6161616161616,71.1746357739959,40.6565656565657,49.477125160905
"MK",," "," "," "," "," ",a," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK5"
"VT","【Breakout-立白 Liby】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",702.0,764.180936214188,1645.0,1802.43554305626,958.0,1096.84145006402,721.0,821.62055026023
"PV",,25.8183155571901,25.4737106932946,60.5001838911364,60.0835736554639,72.6307808946171,73.1132587973033,54.6626231993935,54.7675837021408
"MK",," "," "," "," "," "," "," "," "
"RW","Liquid purchaser",261.0,224.696600184488,632.0,579.186297172935,369.0,355.230922495319,250.0,264.412016338995
"PV",,22.5583405358686,20.7584340913721,54.6240276577355,53.5077102484803,66.0107334525939,64.0731284446234,44.7227191413238,47.692089883908
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",142.0,147.538387778794,260.0,282.514033685799,166.0,174.620616894054,135.0,122.978194175277
"PV",,35.2357320099256,32.9505401724648,64.5161290322581,63.0953757621785,77.9342723004695,77.0429049942886,63.3802816901408,54.2581826747495
"MK",," "," "," "," "," "," ",b," "
"RW","China1+/1",203.0,234.973516379808,497.0,525.002292586923,268.0,318.757141104476,196.0,234.003859852937
"PV",,24.6359223300971,25.4315317991875,60.3155339805825,56.8217759357582,68.5421994884911,69.0417215311344,50.1278772378517,50.6844467019542
"MK",," "," "," "," "," "," "," "," "
"RW","China1+",81.0,81.6267077653678,170.0,167.577665834031,100.0,111.550673310969,79.0,82.5181949375295
"PV",,27.8350515463918,25.7120149779511,58.4192439862543,52.7861477187099,70.9219858156028,70.3082482793438,56.0283687943262,52.0096344112397
"MK",," "," "," "," "," "," "," "," "
"RW","China1",122.0,153.34680861444,327.0,357.424626752892,168.0,207.206467793508,117.0,151.485664915408
"PV",,22.8893058161351,25.2847114513614,61.3508442776735,58.9342460708139,67.2,68.3785938718393,46.8,49.9906053559045
"MK",," "," "," "," "," "," "," "," "
"RW","China2",248.0,289.511737104628,651.0,749.847479564385,381.0,457.267485608782,284.0,341.305071994059
"PV",,22.8150873965041,24.0094020419828,59.8896044158234,62.1853531296468,72.2960151802657,75.7644050068655,53.8899430740038,56.5506547464843
"MK",," "," "," "," "," "," "," "," "
"RW","China3",251.0,239.695682729752,497.0,527.585770904965,309.0,320.816823350766,241.0,246.311618413233
"PV",,31.0643564356436,27.5477887825779,61.509900990099,60.6344729119293,77.0573566084788,73.7563153917808,60.0997506234414,56.6274462249239
"MK",," "," "," "," "," "," "," "," "
"RW","18-24",173.0,180.090590872457,352.0,377.103858427858,201.0,210.477382086286,150.0,159.660864010943
"PV",,33.0783938814532,31.6407719966129,67.3040152963671,66.2547507104867,78.515625,73.7878069466776,58.59375,55.9728788613947
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",277.0,318.757757092207,622.0,705.45902680178,348.0,396.554172965629,265.0,307.878640850745
"PV",,29.4055201698514,30.3510637274212,66.0297239915074,67.1714849384881,76.6519823788546,75.550560686398,58.3700440528634,58.6563085837353
"MK",," "," "," "," "," "," "," "," "
"RW","35-44",178.0,197.654004830257,483.0,530.933157210288,268.0,343.012196070164,197.0,253.802684319697
"PV",,20.8675263774912,20.5847962037285,56.6236811254396,55.2943556512389,65.8476658476659,71.4721615345894,48.4029484029484,52.8839110079317
"MK",," "," "," "," "," ",a," "," "
"RW","45+",74.0,67.6785834192675,188.0,188.939500616345,141.0,146.797698941945,109.0,100.278361078845
"PV",,18.4538653366584,16.1032831189737,46.8827930174564,44.9558208382406,69.8019801980198,69.8577071871061,53.960396039604,47.7202056703847
"MK",," "," "," "," "," "," "," "," "
"RW","East",170.0,169.027688267105,405.0,440.632681356351,244.0,271.781742190483,174.0,189.367740431224
"PV",,23.2876712328767,22.8764946032451,55.4794520547945,59.6359759776925,69.1218130311615,74.0175749709138,49.2917847025496,51.5727834087432
"MK",," "," "," "," "," "," "," "," "
"RW","South",204.0,256.900335065267,439.0,521.086324931922,250.0,309.582952250717,189.0,235.285768517621
"PV",,31.2404287901991,31.1086178620548,67.2281776416539,63.099471440282,78.6163522012579,74.0103587764779,59.4339622641509,56.2485240753374
"MK",," "," "," "," "," "," "," "," "
"RW","West",168.0,154.489310061335,356.0,337.878519398168,190.0,198.94576309302,153.0,157.047319483044
"PV",,32.6848249027237,28.8974389370154,69.2607003891051,63.20064397052,76.3052208835341,75.2349966754686,61.4457831325301,59.3903301859895
"MK",," "," ",b," "," "," "," "," "
"RW","North",160.0,183.763602820481,445.0,502.838017369832,274.0,316.530992529805,205.0,239.91972182834
"PV",,19.4647201946472,20.4050186446359,54.1362530413625,55.8348822192313,68.671679197995,70.2964309298052,51.3784461152882,53.2823026883091
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",45.0,64.1079784754764,134.0,157.194042197102,83.0,97.7150728857894,63.0,58.157100876044
"PV",,16.4233576642336,21.3301031923697,48.9051094890511,52.3018385702574,61.9402985074627,64.9910253687954,47.0149253731343,38.680722500492
"MK",," "," "," "," "," "," "," "," "
"RW","A city",143.0,156.024266512935,361.0,374.946190382332,216.0,223.286115429964,162.0,171.386283944289
"PV",,24.3197278911565,24.8202444116357,61.3945578231293,59.6462094935063,73.469387755102,70.9247496388274,55.1020408163265,54.4392527805447
"MK",," "," "," "," "," "," "," "," "
"RW","B city",303.0,297.252930139862,654.0,720.212408429498,379.0,428.483576782583,300.0,325.212533469213
"PV",,29.5034079844206,26.0688307564949,63.6806231742941,63.1620195476026,76.5656565656566,75.1881390827778,60.6060606060606,57.0666567469235
"MK",,b," "," "," "," "," "," "," "
"RW","C city",211.0,246.795761085914,496.0,550.08290204734,280.0,347.356684965687,196.0,266.864631970683
"PV",,25.421686746988,26.5243368575411,59.7590361445783,59.1200761685619,70.7070707070707,74.6778262874649,49.4949494949495,57.3729295883381
"MK",," "," "," "," "," "," "," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK8"
"VT","【Breakout-好爸爸 Kispa】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",62.0,92.1552478623397,404.0,490.913657104373,410.0,487.000142395458,233.0,276.580745810024
"PV",,2.28025009194557,3.07196373485051,14.8584038249356,16.3644392104528,31.0841546626232,32.4624561218071,17.6648976497346,18.4363197120049
"MK",," ",a," "," "," "," "," "," "
"RW","Liquid purchaser",30.0,24.1874136227635,160.0,150.588246056717,156.0,149.214960727095,86.0,84.5157464234681
"PV",,2.59291270527226,2.23453684264313,13.828867761452,13.9119869999683,27.906976744186,26.9139557935095,15.3846153846154,15.2441353870466
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",9.0,14.5215197184962,39.0,68.3822213564229,51.0,61.8357682320687,24.0,27.1096074054185
"PV",,2.23325062034739,3.24316895455681,9.67741935483871,15.272168591577,23.943661971831,27.2820432196877,11.2676056338028,11.9608036262712
"MK",," "," "," ",a," "," "," "," "
"RW","China1+/1",18.0,35.7979627430949,128.0,137.65019400559,102.0,166.15310905023,58.0,90.8793015343773
"PV",,2.18446601941748,3.87446654360653,15.5339805825243,14.8980844307538,26.0869565217391,35.9882029523484,14.8337595907928,19.6841501581417
"MK",," ",a," "," "," ",a," ",a
"RW","China1+",8.0,12.5502560289032,43.0,37.9853751704473,31.0,55.5912571520155,17.0,34.6532176167453
"PV",,2.74914089347079,3.95326946077311,14.7766323024055,11.9652079823316,21.9858156028369,35.0381023618656,12.0567375886525,21.8412579284422
"MK",," "," "," "," "," ",a," ",a
"RW","China1",10.0,23.2477067141917,85.0,99.6648188351431,71.0,110.561851898215,41.0,56.2260839176321
"PV",,1.87617260787993,3.8332167554406,15.9474671669794,16.433313538561,28.4,36.4856563077967,16.4,18.5547323794888
"MK",," ",a," "," "," ",a," "," "
"RW","China2",20.0,35.6066080756331,157.0,214.747525130637,162.0,187.395556299652,83.0,109.657020671548
"PV",,1.83992640294388,2.95287982859994,14.4434222631095,17.8091559255814,30.7400379506641,31.0494694480001,15.7495256166983,18.1690130776397
"MK",," ",a," ",a," "," "," "," "
"RW","China3",24.0,20.7506770436116,119.0,138.515937968147,146.0,133.451477045575,92.0,76.0444236040985
"PV",,2.97029702970297,2.38483756479419,14.7277227722772,15.9193847745241,36.4089775561097,30.6807140837209,22.9426433915212,17.4827380701221
"MK",," "," "," "," ",b," ",b," "
"RW","18-24",12.0,35.2428962586535,101.0,147.990371944914,87.0,97.7631632875995,45.0,51.0618661224171
"PV",,2.29445506692161,6.19195283672582,19.3116634799235,26.0009675892463,33.984375,34.2731810309414,17.578125,17.9009406256935
"MK",," ",a," ",a," "," "," "," "
"RW","25-34",32.0,35.3009746242761,186.0,197.218272225333,165.0,207.866115324514,102.0,128.727283590946
"PV",,3.39702760084926,3.36124253174349,19.7452229299363,18.7784742969925,36.3436123348018,39.6021593797014,22.4669603524229,24.5248168193552
"MK",," "," "," "," "," "," "," "," "
"RW","35-44",12.0,17.1911406899524,94.0,125.973946824518,103.0,134.282458529006,61.0,71.8592037324351
"PV",,1.40679953106682,1.79038177301897,11.0199296600234,13.1196330911129,25.3071253071253,27.9799309680631,14.987714987715,14.9730320838534
"MK",," "," "," "," "," "," "," "," "
"RW","45+",6.0,4.42023628945767,23.0,19.7310661096089,55.0,47.0884052543379,25.0,24.9323923642251
"PV",,1.49625935162095,1.05174063678221,5.7356608478803,4.69476350936392,27.2277227722772,22.4083078268566,12.3762376237624,11.8647620351521
"MK",," "," "," "," "," "," "," "," "
"RW","East",14.0,25.5024643139767,124.0,139.595317983419,108.0,125.514946982937,63.0,73.2386671241859
"PV",,1.91780821917808,3.45154686329386,16.986301369863,18.8930675868887,30.5949008498584,34.1829878762368,17.8470254957507,19.9459628558671
"MK",," ",a," "," "," "," "," "," "
"RW","South",7.0,23.0908712604376,64.0,120.239725401287,86.0,124.938125071029,40.0,73.7735027627135
"PV",,1.07197549770291,2.79612360163081,9.80091883614089,14.5600887145467,27.0440251572327,29.8682966686061,12.5786163522013,17.6366410616955
"MK",," ",a," ",a," "," "," ",a
"RW","West",17.0,15.6357445449589,89.0,92.4237659215297,84.0,92.6282505483059,55.0,44.7893303102208
"PV",,3.30739299610895,2.92468762429798,17.3151750972763,17.2879931367811,33.7349397590361,35.029075330435,22.0883534136546,16.9379084258777
"MK",," "," "," "," "," "," "," "," "
"RW","North",24.0,27.9261677429665,127.0,138.654847798137,132.0,143.918819793186,75.0,84.7792456129036
"PV",,2.91970802919708,3.10090771361907,15.4501216545012,15.3961650243332,33.0827067669173,31.9620498903852,18.796992481203,18.8281038007591
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",1.0,10.9865435440266,30.0,45.776481182856,35.0,38.2287373669981,17.0,22.883160544316
"PV",,0.364963503649635,3.6554593218252,10.9489051094891,15.230819792382,26.1194029850746,25.4262189717602,12.6865671641791,15.2197611231598
"MK",," ",a," "," "," "," "," "," "
"RW","A city",12.0,15.1520852582081,95.0,80.7646840162002,105.0,90.9778997469829,54.0,43.5923151397699
"PV",,2.04081632653061,2.41038440916811,16.156462585034,12.8479962887339,35.7142857142857,28.8982803511803,18.3673469387755,13.8466918621942
"MK",," "," "," "," ",b," "," "," "
"RW","B city",27.0,30.3384862893416,174.0,197.159910653542,179.0,200.749111202456,109.0,128.272614554938
"PV",,2.62901655306719,2.66065960767135,16.9425511197663,17.2907575389568,36.1616161616162,35.2264425329261,22.020202020202,22.5086320836095
"MK",," "," "," "," "," "," "," "," "
"RW","C city",22.0,35.6781327707634,105.0,167.212581251776,91.0,157.04439407902,53.0,81.8326555709998
"PV",,2.65060240963855,3.83450188891359,12.6506024096386,17.971146718347,22.979797979798,33.7627991285435,13.3838383838384,17.5931113517413
"MK",," "," "," ",a," ",a," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK4"
"VT","【Breakout-雕牌 Diaopai】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",496.0,549.333158529677,1425.0,1512.06947923627,727.0,861.188261993361,525.0,633.953333262472
"PV",,18.2420007355645,18.311833351855,52.4089738874586,50.4043200201337,55.117513267627,57.4050882820349,39.8028809704321,42.2580621087274
"MK",," "," "," "," "," "," "," "," "
"RW","Liquid purchaser",163.0,151.782627516063,525.0,483.989833895786,263.0,284.0883403025,188.0,214.402506198782
"PV",,14.0881590319793,14.0223290736065,45.3759723422645,44.7130533331202,47.0483005366726,51.2411154692251,33.6314847942755,38.6718566672775
"MK",," "," "," "," "," "," "," ",a
"RW","Powder purchaser",94.0,100.518557873961,228.0,242.212824228327,128.0,142.308640921295,85.0,111.471634506104
"PV",,23.3250620347395,22.4493491434251,56.575682382134,54.0946903051952,60.093896713615,62.7868077514447,39.906103286385,49.181469516984
"MK",," "," "," "," "," "," "," ",a
"RW","China1+/1",118.0,151.49052043895,368.0,423.183818437022,187.0,250.750536858073,124.0,181.55697082413
"PV",,14.3203883495146,16.3960434655592,44.6601941747573,45.8018116309193,47.8260869565217,54.3117204513492,31.7135549872123,39.324627452244
"MK",," "," "," "," "," ",a," ",a
"RW","China1+",49.0,63.9540956389763,136.0,150.557189670812,77.0,88.4699020464493,51.0,63.0565886732066
"PV",,16.8384879725086,20.1452283203359,46.7353951890034,47.4247807100285,54.6099290780142,55.7608811646623,36.1702127659574,39.7433575297688
"MK",," "," "," "," "," "," "," "," "
"RW","China1",69.0,87.5364247999735,232.0,272.626628766209,110.0,162.280634811624,73.0,118.500382150923
"PV",,12.9455909943715,14.4335135667291,43.5272045028143,44.9522602041417,44.0,53.5529693605247,29.2,39.1053888956336
"MK",," "," "," "," "," ",a," ",a
"RW","China2",215.0,218.966826353663,594.0,631.196635835831,294.0,341.21236056762,209.0,241.567669413106
"PV",,19.7792088316467,18.1590653987275,54.6458141674333,52.3455592816006,55.7874762808349,56.5352934398475,39.6584440227704,40.0252178822916
"MK",," "," "," "," "," "," "," "," "
"RW","China3",163.0,178.875811737064,463.0,457.689024963423,246.0,269.225364567667,192.0,210.828693025236
"PV",,20.1732673267327,20.5578716476114,57.3019801980198,52.6013670509529,61.3466334164589,61.8953541560669,47.8802992518703,48.4698633132609
"MK",," "," ",b," "," "," "," "," "
"RW","18-24",65.0,72.6440432194353,247.0,248.188361917385,113.0,148.53083579403,78.0,102.628725372897
"PV",,12.4282982791587,12.7630966020101,47.2275334608031,43.6051174778053,44.140625,52.0709851508202,30.46875,35.9789184944083
"MK",," "," "," "," "," ",a," "," "
"RW","25-34",181.0,192.015419752627,502.0,566.40135027998,252.0,285.485107927056,184.0,202.488036998182
"PV",,19.2144373673036,18.2830758213477,53.2908704883227,53.9308709989207,55.5066079295154,54.3899457927917,40.5286343612335,38.5775406499799
"MK",," "," "," "," "," "," "," "," "
"RW","35-44",172.0,193.463709803708,468.0,495.13966896889,243.0,298.47661466955,176.0,226.40817373831
"PV",,20.1641266119578,20.1483953869118,54.8651817116061,51.5666211107601,59.7051597051597,62.1924498964339,43.2432432432432,47.1758198442187
"MK",," "," "," "," "," "," "," "," "
"RW","45+",78.0,91.2099857539067,208.0,202.34009807002,119.0,128.695703602724,87.0,102.428397153082
"PV",,19.4513715710723,21.7022897003274,51.8703241895262,48.1443275098871,58.9108910891089,61.2433767239989,43.0693069306931,48.743359245668
"MK",," "," "," "," "," "," "," "," "
"RW","East",149.0,153.448376106537,395.0,370.327329051043,199.0,211.246112847936,142.0,167.588992860834
"PV",,20.4109589041096,20.767964017414,54.1095890410959,50.120730108329,56.3739376770538,57.5311824444686,40.2266288951841,45.6415163998867
"MK",," "," "," "," "," "," "," "," "
"RW","South",99.0,116.654365827545,316.0,398.096963926971,162.0,220.14545020852,107.0,147.916438907675
"PV",,15.1607963246554,14.1259297600663,48.3920367534456,48.2064233964588,50.9433962264151,52.6290082657614,33.6477987421384,35.3616006078728
"MK",," "," "," "," "," "," "," "," "
"RW","West",86.0,110.797031109763,279.0,279.404194357324,142.0,161.880923270154,115.0,114.733929168611
"PV",,16.7315175097276,20.7247377804057,54.2801556420233,52.2629406654815,57.0281124497992,61.2182462933744,46.1847389558233,43.3887439740442
"MK",," "," "," "," "," "," "," "," "
"RW","North",162.0,168.433385485833,435.0,464.240991900938,224.0,267.91577566675,161.0,203.713972325352
"PV",,19.7080291970803,18.702758971128,52.9197080291971,51.5490877951328,56.140350877193,59.4997749466492,40.3508771929825,45.2415893639765
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",45.0,28.4179519840163,135.0,125.44736896382,59.0,69.0213825516209,40.0,43.7021030579257
"PV",,16.4233576642336,9.45526380256635,49.2700729927007,41.7390376181201,44.0298507462687,45.9066374503425,29.8507462686567,29.0665954046524
"MK",,b," ",b," "," "," "," "," "
"RW","A city",103.0,107.108299627007,295.0,296.580306260431,175.0,181.939668617008,125.0,118.891172585184
"PV",,17.5170068027211,17.0387224671659,50.1700680272109,47.1798128174594,59.5238095238095,57.7914368799164,42.5170068027211,37.764670828875
"MK",," "," "," "," "," "," "," "," "
"RW","B city",191.0,237.719691496324,574.0,605.075435729517,287.0,348.145252549549,218.0,275.047425477002
"PV",,18.5978578383642,20.8478160406628,55.8909444985394,53.0646043472925,57.979797979798,61.0907747416104,44.040404040404,48.263936359965
"MK",," "," "," "," "," "," "," "," "
"RW","C city",157.0,176.08721542233,421.0,484.966368282508,206.0,262.081958275182,142.0,196.31263214236
"PV",,18.9156626506024,18.9249466750054,50.7228915662651,52.1216866136756,52.020202020202,56.3447079047463,35.8585858585859,42.2050338331917
"MK",," "," "," "," "," "," "," ",a
"RS","Mean",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"MK",," "," "," "," "," "," "," "," "
"TE"
"TB","BK3"
"VT","【Breakout-超能 Chaoneng】"
"HT","Breakout"
"BT","All Respondents"
"CH",,"TOMA",,"UBA",,"Consideration Set",,"P3M Purchase",
"CL",,"Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)","Jan (a)","March (b)"
"RU","Unweighted row",2719.0,2808.0,2719.0,2808.0,1319.0,1416.0,1319.0,1416.0
"RT","总体",2719.0,2999.88072179584,2719.0,2999.88072179584,1319.0,1500.19499623847,1319.0,1500.19499623847
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","National",192.0,195.792249567752,691.0,780.126548104249,810.0,948.241056786593,460.0,558.463284793299
"PV",,7.06141963957337,6.52666781533047,25.4137550570063,26.005252223403,61.4101592115239,63.2078535899785,34.8749052312358,37.2260463602111
"MK",," "," "," "," "," "," "," "," "
"RW","Liquid purchaser",81.0,80.0687197881612,294.0,286.764810977161,328.0,326.945249821641,181.0,192.727798270492
"PV",,7.00086430423509,7.39709119380715,25.4105445116681,26.4925611847558,58.6762075134168,58.9712315556018,32.3792486583184,34.7623818520399
"MK",," "," "," "," "," "," "," "," "
"RW","Powder purchaser",22.0,23.6274110632854,68.0,91.1971371352491,107.0,130.105628760376,55.0,68.1200500392008
"PV",,5.4590570719603,5.27683655171423,16.8734491315136,20.3675462096972,50.2347417840376,57.4028186023959,25.8215962441315,30.0546787471293
"MK",," "," "," "," "," "," "," "," "
"RW","China1+/1",62.0,49.4396697199818,220.0,239.045135015255,217.0,275.986808311462,131.0,161.452537751176
"PV",,7.52427184466019,5.35092870037626,26.6990291262136,25.8722091163459,55.4987212276215,59.7778117211223,33.5038363171356,34.9700750649477
"MK",,b," "," "," "," "," "," "," "
"RW","China1+",21.0,19.2310840865841,72.0,60.0945292688553,78.0,85.8250902712505,50.0,54.2914614288809
"PV",,7.21649484536082,6.05769772680062,24.7422680412371,18.9294837309278,55.3191489361702,54.0939070673887,35.4609929078014,34.2188660659105
"MK",," "," ",b," "," "," "," "," "
"RW","China1",41.0,30.2085856333977,148.0,178.9506057464,139.0,190.161718040212,81.0,107.161076322295
"PV",,7.69230769230769,4.9809668554281,27.7673545966229,29.5064140638267,55.6,62.7537886549035,32.4,35.3633928262008
"MK",,b," "," "," "," ",a," "," "
"RW","China2",76.0,90.84909562201,284.0,338.713116415551,349.0,391.940655684856,195.0,228.216906942261
"PV",,6.99172033118675,7.53417627814892,26.1269549218031,28.0897053440528,66.2239089184061,64.9404375131314,37.0018975332068,37.8131371924852
"MK",," "," "," "," "," "," "," "," "
"RW","China3",54.0,55.5034842257603,187.0,202.368296673441,244.0,280.313592790274,134.0,168.793840099862
"PV",,6.68316831683168,6.37891447495231,23.1435643564356,23.2578202058625,60.8478802992519,64.444556063189,33.4164588528678,38.8059814836561
"MK",," "," "," "," "," "," "," "," "
"RW","18-24",35.0,29.0625389753618,140.0,153.468738690678,147.0,167.633729749613,73.0,95.8314844730099
"PV",,6.69216061185468,5.10610335002649,26.7686424474187,26.9634818009928,57.421875,58.7679548553351,28.515625,33.59598549553
"MK",," "," "," "," "," "," "," "," "
"RW","25-34",71.0,73.6434516693466,305.0,312.839658589213,308.0,342.645864573127,170.0,205.585744847221
"PV",,7.53715498938429,7.01208690609855,32.3779193205945,29.7875618806017,67.84140969163,65.2800776039723,37.4449339207048,39.167708603799
"MK",," "," "," "," "," "," "," "," "
"RW","35-44",67.0,67.4274435603562,184.0,232.072143825413,238.0,312.071171515216,150.0,185.817234683645
"PV",,7.8546307151231,7.02227200212978,21.5709261430246,24.1692941628533,58.4766584766585,65.0250965894565,36.8550368550369,38.7180384994345
"MK",," "," "," "," "," ",a," "," "
"RW","45+",19.0,25.6588153626875,62.0,81.7460069989426,117.0,125.890290948636,67.0,71.2288207894226
"PV",,4.73815461346633,6.10519823860847,15.4613466334165,19.4504528322444,57.9207920792079,59.9083442463726,33.1683168316832,33.8961859882979
"MK",," "," "," "," "," "," "," "," "
"RW","East",47.0,63.2033072650649,195.0,230.376574822788,214.0,255.351714739835,126.0,168.88055004968
"PV",,6.43835616438356,8.55404302324521,26.7123287671233,31.1795571759781,60.6232294617564,69.5429889343353,35.6940509915014,45.9932616285551
"MK",," "," "," ",a," ",a," ",a
"RW","South",51.0,39.6605948713708,175.0,193.061924059301,175.0,232.476819882944,94.0,123.119846638958
"PV",,7.81010719754977,4.80258731356577,26.7993874425727,23.3782864383887,55.0314465408805,55.5770035838962,29.559748427673,29.4336104620991
"MK",,b," "," "," "," "," "," "," "
"RW","West",18.0,22.3736500663258,89.0,110.730740528756,168.0,164.069694928692,87.0,94.4020844430141
"PV",,3.50194552529183,4.18502216323648,17.3151750972763,20.7123380356208,67.4698795180723,62.0459705227993,34.9397590361446,35.6998832184563
"MK",," "," "," "," "," "," "," "," "
"RW","North",76.0,70.5546973649907,232.0,245.957308693402,253.0,296.342827235121,153.0,172.060803661645
"PV",,9.24574209245742,7.83435834464832,28.2238442822384,27.3109766713497,63.4085213032581,65.8129648530873,38.3458646616541,38.2119308559927
"MK",," "," "," "," "," "," "," "," "
"RW","Top4",7.0,16.8079022082719,42.0,65.2218317986131,67.0,77.8075304208572,30.0,37.8055881476296
"PV",,2.55474452554745,5.59235054786267,15.3284671532847,21.7007061483303,50.0,51.7503700721351,22.3880597014925,25.1447792630378
"MK",," ",a," ",a," "," "," "," "
"RW","A city",27.0,40.8378565237439,142.0,162.062332691133,192.0,173.619213499778,100.0,91.5761246551313
"PV",,4.59183673469388,6.49646111351919,24.1496598639456,25.7807762677754,65.3061224489796,55.1485220039319,34.0136054421769,29.0883009073462
"MK",," "," "," "," ",b," "," "," "
"RW","B city",79.0,64.3996350766151,265.0,299.953857365788,316.0,379.315150466352,193.0,232.881785843778
"PV",,7.69230769230769,5.64779357028506,25.8033106134372,26.3056997915794,63.8383838383838,66.5603113744082,38.989898989899,40.864922374265
"MK",,b," "," "," "," "," "," "," "
"RW","C city",79.0,73.7468557591212,242.0,252.888526248713,235.0,317.499162399604,137.0,196.199786146759
"PV",,9.51807228915663,7.92593209758768,29.1566265060241,27.1791558660237,59.3434343434343,68.2587908116275,34.5959595959596,42.1807731984568
